group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
by_communication_round_interval,1-20,0.2084494062614441,-0.06072226823806772,0.12749608230590825,0.1036082857651777,-0.05475965499877933,constant,0.43665201187133784,0.37585400138991315,0.001,-0.05063089928884046,0.2766083270427632,200,shd_within_dataset,0.0,cuda_event_time_seconds
by_communication_round_interval,21-40,0.18743157011032102,-0.032352241230011076,0.11981852722167963,0.09403528748486654,-0.018827301025390764,constant,0.40399007034301754,0.36218474587739424,0.001,-0.01669122642850418,0.25249616468041325,200,shd_within_dataset,0.0,cuda_event_time_seconds
by_communication_round_interval,41-60,0.1944569002532959,-0.059773865623474205,0.1162867012023926,0.0946339607284323,-0.0454708328247071,constant,0.39674224929809576,0.35831481162581585,0.001,-0.05576509556192755,0.2600840788006917,200,shd_within_dataset,0.0,cuda_event_time_seconds
by_communication_round_interval,61-80,0.20621303730010987,-0.05444386947631845,0.14432789230346688,0.10962129863087987,-0.02827357101440442,constant,0.42957015533447246,0.37433979193977257,0.001,-0.040097164166185584,0.27728674579188484,200,shd_within_dataset,0.0,cuda_event_time_seconds
by_communication_round_interval,81-100,0.2113450789833069,-0.07620524595260628,0.13305576324462898,0.10075923235915403,-0.061202812194824374,constant,0.40743191146850594,0.3736008837150937,0.001,-0.08018068814157564,0.2797036822184401,200,shd_within_dataset,0.0,cuda_event_time_seconds
without_history,all,0.21173042449951174,-0.0680598873138429,0.12963093566894535,0.10440287225307476,-0.052093109130859516,constant,0.454232660675049,0.3492302936224655,0.001,-0.06003757450155778,0.2859830451841659,20,shd_within_dataset,0.0,cuda_event_time_seconds
with_history,all,0.2013720307058218,-0.0564676534263456,0.12707947158813482,0.09987770018868616,-0.040345932006836005,constant,0.41884405136108394,0.3709451643913831,0.001,-0.046057662036757874,0.2691080000321719,980,shd_within_dataset,0.0,cuda_event_time_seconds
joint,all,0.07222883393315299,-0.0717811560930217,0.06415514664722477,0.05376424528986079,-0.06415514664722477,size,0.13262323617224406,0.09292084886676166,0.001,0.8943348932936878,0.08562869612556921,1000,shd_within_dataset,0.9608120024678644,cuda_event_time_seconds
per_dataset,shd,0.07222883393315299,-0.0717811560930217,0.06415514664722477,0.05376424528986079,-0.06415514664722477,size,0.13262323617224406,0.09292084886676166,0.001,0.8943348932936878,0.08562869612556921,1000,shd_within_dataset,0.9608120024678644,cuda_event_time_seconds
per_seed,27,0.07222883393315299,-0.0717811560930217,0.06415514664722477,0.05376424528986079,-0.06415514664722477,size,0.13262323617224406,0.09292084886676166,0.001,0.8943348932936878,0.08562869612556921,1000,shd_within_dataset,0.9608120024678644,cuda_event_time_seconds
by_client_size_quartile,1,0.043178135286600826,-0.042124047039703974,0.039326866164920427,0.04364616281858933,-0.039326866164920427,size,0.07735696343776106,0.08457835464101261,0.001,0.8368201461939013,0.050846249568602425,243,shd_within_dataset,0.9406413401884178,cuda_event_time_seconds
by_client_size_quartile,2,0.05431285888266311,-0.054009553487422333,0.05294077774541206,0.04661976221247295,-0.05294077774541206,size,0.09081074127359377,0.07651065316440105,0.001,-3.9250633558154346,0.06001648064545048,187,shd_within_dataset,0.24156062565377875,cuda_event_time_seconds
by_client_size_quartile,3,0.08940753276507632,-0.08914167295987593,0.08896231047184533,0.0674520017069286,-0.08896231047184533,size,0.1407167166763096,0.1046432174363257,0.001,-1.523958384886225,0.10126558456289053,318,shd_within_dataset,0.3159607331682396,cuda_event_time_seconds
by_client_size_quartile,4,0.0918589167783997,-0.09165942126581399,0.08748939006002332,0.055960266867040726,-0.08748939006002332,size,0.15855528294066173,0.08398414307128801,0.001,0.7064355215036873,0.10483292295693858,252,shd_within_dataset,0.7690324570124977,cuda_event_time_seconds
by_sequence_length_quartile,1,0.04308268628484326,-0.04187471582915835,0.04158199950780883,0.03748828242914266,-0.04158199950780883,size,0.07745787986806565,0.06673192088352077,0.001,0.4317613938558901,0.05089935787831229,238,shd_within_dataset,0.7975193032210699,cuda_event_time_seconds
by_sequence_length_quartile,2,0.07515127008710012,-0.07495097977167542,0.07455785472758181,0.05246245987889127,-0.07455785472758181,size,0.11726685969503303,0.08361165306525636,0.001,0.7010005749387722,0.08440983975534976,251,shd_within_dataset,0.8397301613294692,cuda_event_time_seconds
by_sequence_length_quartile,3,0.0809183464258937,-0.08058938370973136,0.07413453019747496,0.057410591487923095,-0.07413453019747496,size,0.13385727647433035,0.10081766027560063,0.001,0.45352513132636574,0.09404064954139321,257,shd_within_dataset,0.4702894904509373,cuda_event_time_seconds
by_sequence_length_quartile,4,0.08785894005528928,-0.0877590794865769,0.07694209527369855,0.07394896130772308,-0.07694209527369855,size,0.1585481418273805,0.10015361346576003,0.001,0.9391536662303118,0.10222870081793875,254,shd_within_dataset,0.979587799756323,cuda_event_time_seconds
by_communication_round_interval,1-20,0.07598307649532271,-0.07567168745335472,0.07036149049382956,0.05647418476689598,-0.07036149049382956,size,0.13165053366657456,0.09683858565755318,0.001,0.8876874292668444,0.09043870797845995,200,shd_within_dataset,0.9586724683634348,cuda_event_time_seconds
by_communication_round_interval,21-40,0.06310818009784916,-0.06199741739227552,0.05565235627779708,0.048833588301843076,-0.05565235627779708,size,0.11530793401608347,0.08654819167618388,0.001,0.9124366194387629,0.07410056303110042,200,shd_within_dataset,0.9625237877717534,cuda_event_time_seconds
by_communication_round_interval,41-60,0.06751692147990491,-0.0672211658489526,0.05898583562441062,0.04855993161980547,-0.05898583562441062,size,0.1312165759662031,0.09092443486101666,0.001,0.8997834711038596,0.08013085851171323,200,shd_within_dataset,0.956127753440267,cuda_event_time_seconds
by_communication_round_interval,61-80,0.07826484665657633,-0.07823787676792883,0.0683318687497464,0.057401374139719935,-0.0683318687497464,size,0.13843842787498925,0.09831100344126116,0.001,0.8857775507407062,0.0918899233046488,200,shd_within_dataset,0.9664857672138132,cuda_event_time_seconds
by_communication_round_interval,81-100,0.07627114493611183,-0.07577763300259688,0.07071308408332133,0.05731153985956029,-0.07071308408332133,size,0.14424717215534416,0.093411304950953,0.001,0.8877958188462947,0.09014766867605432,200,shd_within_dataset,0.9542323360206877,cuda_event_time_seconds
without_history,all,0.08820834377851554,-0.08820834377851554,0.0780891969824129,0.06274861170815534,-0.0780891969824129,size,0.14417541975731352,0.10200029680263492,0.001,0.8278770281304958,0.1152388921174746,20,shd_within_dataset,0.966140228355124,cuda_event_time_seconds
with_history,all,0.07190272148732928,-0.07144590736474633,0.06406127603153944,0.053685187990530354,-0.06406127603153944,size,0.13250555843910983,0.09289700186843439,0.001,0.8958423047559605,0.0849169675782738,980,shd_within_dataset,0.960854243852614,cuda_event_time_seconds
joint,all,0.07144889112632065,-0.07144667939761441,0.06755557808319701,0.05536261320943705,-0.06755557808319701,event_structure,0.10775690675808033,0.07697170374636521,0.001,0.9111016704900646,0.07854170651493424,1000,shd_within_dataset,0.9865891145601018,cuda_event_time_seconds
per_dataset,shd,0.07144889112632065,-0.07144667939761441,0.06755557808319701,0.05536261320943705,-0.06755557808319701,event_structure,0.10775690675808033,0.07697170374636521,0.001,0.9111016704900646,0.07854170651493424,1000,shd_within_dataset,0.9865891145601018,cuda_event_time_seconds
per_seed,27,0.07144889112632065,-0.07144667939761441,0.06755557808319701,0.05536261320943705,-0.06755557808319701,event_structure,0.10775690675808033,0.07697170374636521,0.001,0.9111016704900646,0.07854170651493424,1000,shd_within_dataset,0.9865891145601018,cuda_event_time_seconds
by_client_size_quartile,1,0.05095101616415297,-0.05094191439992977,0.04903160004770568,0.05500331407251901,-0.04903160004770568,event_structure,0.07659734481048963,0.07908060339332035,0.001,0.808540762361882,0.05507618088018292,243,shd_within_dataset,0.9602497264241774,cuda_event_time_seconds
by_client_size_quartile,2,0.06238900545558352,-0.06238900545558352,0.060589541721168594,0.05314282601963667,-0.060589541721168594,event_structure,0.08724075270836643,0.07472814858802514,0.001,-4.882252170681424,0.06558981914835521,187,shd_within_dataset,0.6321023496284385,cuda_event_time_seconds
by_client_size_quartile,3,0.07280094624024233,-0.07280094624024233,0.07047708052122104,0.05413053822951778,-0.07047708052122104,event_structure,0.10028342982089611,0.07519261037970516,0.001,-0.5425015225642043,0.07916506628833318,318,shd_within_dataset,0.8907441651060829,cuda_event_time_seconds
by_client_size_quartile,4,0.09623154473746148,-0.09623154473746148,0.09264945626742338,0.058573917287816996,-0.09264945626742338,event_structure,0.13159474360388593,0.0784723271428492,0.001,0.720766480411982,0.10224208984226782,252,shd_within_dataset,0.8622161149335962,cuda_event_time_seconds
by_sequence_length_quartile,1,0.05831178195878428,-0.05831178195878428,0.05653520476410423,0.05085592976464175,-0.05653520476410423,event_structure,0.08444683909952827,0.0731157507349091,0.001,0.14950686193746143,0.06227049848582416,238,shd_within_dataset,0.8996386697479996,cuda_event_time_seconds
by_sequence_length_quartile,2,0.07830792486114443,-0.07830792486114443,0.07591968520377379,0.054130246811756245,-0.07591968520377379,event_structure,0.10768331341613901,0.07404469993620195,0.001,0.7002800757948663,0.08451147978947603,251,shd_within_dataset,0.9493482993181884,cuda_event_time_seconds
by_sequence_length_quartile,3,0.07885274944153382,-0.07885274944153382,0.07372243664786371,0.05739726680265763,-0.07372243664786371,event_structure,0.11945825643357906,0.07900122725694413,0.001,0.5397945302898279,0.0862991287068791,257,shd_within_dataset,0.92011793432103,cuda_event_time_seconds
by_sequence_length_quartile,4,0.06948913887208084,-0.06948043127874921,0.06156201322949839,0.057982333625108594,-0.06156201322949839,event_structure,0.1171772237281665,0.08102578498833357,0.001,0.9647177984059454,0.07784549282163389,254,shd_within_dataset,0.974977564103323,cuda_event_time_seconds
by_communication_round_interval,1-20,0.07382776989151438,-0.07382776989151438,0.068800248915167,0.05679735299285784,-0.068800248915167,event_structure,0.10852701217764602,0.07745653396619497,0.001,0.9023451965397514,0.08433094567766634,200,shd_within_dataset,0.9827862938378924,cuda_event_time_seconds
by_communication_round_interval,21-40,0.06471899120067512,-0.06470793255714394,0.06365062502552832,0.051694860094034525,-0.06365062502552832,event_structure,0.09398583331177146,0.07322917530101826,0.001,0.9228836735159107,0.06953979634860707,200,shd_within_dataset,0.9880435626386992,cuda_event_time_seconds
by_communication_round_interval,41-60,0.06727633231153121,-0.06727633231153121,0.06344910445633678,0.05110422166995281,-0.06344910445633678,event_structure,0.10243357451195063,0.07382096641171354,0.001,0.9183794765800519,0.07231523557162256,200,shd_within_dataset,0.9861580029980642,cuda_event_time_seconds
by_communication_round_interval,61-80,0.07712869116218446,-0.07712869116218446,0.07384974936394095,0.06045863851715265,-0.07384974936394095,event_structure,0.11395068312364655,0.08091089096819895,0.001,0.9033887476645979,0.0845095931068169,200,shd_within_dataset,0.988246059114576,cuda_event_time_seconds
by_communication_round_interval,81-100,0.07429267106569805,-0.07429267106569805,0.06810694503600379,0.05763371648505919,-0.06810694503600379,event_structure,0.1164788401920108,0.07698085775616093,0.001,0.9099072156581337,0.08077835114333569,200,shd_within_dataset,0.98514397574608,cuda_event_time_seconds
without_history,all,0.09021796268878166,-0.09021796268878166,0.07061901675743887,0.055770851443936384,-0.07061901675743887,event_structure,0.11445203917763358,0.09069174158746365,0.001,0.8206632161644579,0.11762898373654207,20,shd_within_dataset,0.9789473684210527,cuda_event_time_seconds
with_history,all,0.07106584884953573,-0.07106359198350895,0.06739240613839792,0.05536261320943705,-0.06739240613839792,event_structure,0.10766223332786147,0.07682212577068702,0.001,0.9131551458603208,0.07753911525067447,980,shd_within_dataset,0.9868511935274082,cuda_event_time_seconds
joint,all,0.047466535523066296,-0.04721705604915162,0.04423290414448022,0.03594036948269437,-0.04423290414448022,historical_spike,0.07968742019095906,0.05803846283800851,0.001,0.9547268422923318,0.056049781821228585,1000,shd_within_dataset,0.9860670620670621,cuda_event_time_seconds
per_dataset,shd,0.047466535523066296,-0.04721705604915162,0.04423290414448022,0.03594036948269437,-0.04423290414448022,historical_spike,0.07968742019095906,0.05803846283800851,0.001,0.9547268422923318,0.056049781821228585,1000,shd_within_dataset,0.9860670620670621,cuda_event_time_seconds
per_seed,27,0.047466535523066296,-0.04721705604915162,0.04423290414448022,0.03594036948269437,-0.04423290414448022,historical_spike,0.07968742019095906,0.05803846283800851,0.001,0.9547268422923318,0.056049781821228585,1000,shd_within_dataset,0.9860670620670621,cuda_event_time_seconds
by_client_size_quartile,1,0.03398545476927454,-0.03342595584248174,0.03190580318284053,0.03497156990525622,-0.03190580318284053,historical_spike,0.059036414194350906,0.059708617538299716,0.001,0.9037619597930495,0.03904802207284964,243,shd_within_dataset,0.9603737323558486,cuda_event_time_seconds
by_client_size_quartile,2,0.04177659983664853,-0.04148606725165953,0.04126905444144047,0.03539291999595189,-0.04126905444144047,historical_spike,0.06639888844083211,0.057331692775848056,0.001,-1.9342896346832625,0.04632507209007469,187,shd_within_dataset,0.6177369806099267,cuda_event_time_seconds
by_client_size_quartile,3,0.048048375943925435,-0.04795037467989691,0.04506798612162166,0.03475830846161181,-0.04506798612162166,historical_spike,0.07635667229775275,0.05777557467544227,0.001,0.18278039474657526,0.05762224405020389,318,shd_within_dataset,0.8783267677565842,cuda_event_time_seconds
by_client_size_quartile,4,0.0639542154544088,-0.06384299625063894,0.060809844163620896,0.03859823671137623,-0.060809844163620896,historical_spike,0.09484584167968137,0.05706006985813889,0.001,0.8607263432310195,0.07220718794167809,252,shd_within_dataset,0.8745938512091292,cuda_event_time_seconds
by_sequence_length_quartile,1,0.04166223165098959,-0.04166223165098959,0.03901939947990796,0.03611233742434022,-0.03901939947990796,historical_spike,0.06591182074026028,0.05960117090155363,0.001,0.5294019308986521,0.04632036850453605,238,shd_within_dataset,0.9046518241849997,cuda_event_time_seconds
by_sequence_length_quartile,2,0.053374450458114085,-0.053046335586628246,0.049655483035327075,0.036000771489979266,-0.049655483035327075,historical_spike,0.08314997970057281,0.05690872346825624,0.001,0.8353513351623403,0.06263787356420988,251,shd_within_dataset,0.9435598558148359,cuda_event_time_seconds
by_sequence_length_quartile,3,0.05097472233730961,-0.05091583734602792,0.04726273819237048,0.036044282947801966,-0.04726273819237048,historical_spike,0.08196218086849134,0.057890686435199984,0.001,0.7691789541377096,0.061117872088783706,257,shd_within_dataset,0.9113499343950773,cuda_event_time_seconds
by_sequence_length_quartile,4,0.04351745545061247,-0.0429190727796978,0.036642958304033524,0.0352043736423996,-0.036642958304033524,historical_spike,0.07871406470788127,0.05639070385090192,0.001,0.9842723183797685,0.051974220953931095,254,shd_within_dataset,0.9736329401512557,cuda_event_time_seconds
